,tweets,sentiment
4392,"['konsul', 'dokter', 'survivor', 'kanker', 'pankreas', 'vaksin', 'booster', 'surat', 'terang', 'hasil', 'konsul', 'dokter', 'vaksin', 'serta', 'surat', 'intv', 'bagus', 'luck', 'cari', 'kerja', 'semangat']",1.0
4393,"['jog', 'tulung', 'informasi', 'vaksin', 'booster', 'nuwun']",1.0
4394,"['sunoo', 'ayo', 'long', 'hair', 'takutt', 'bpjs', 'vaksin', 'booster']",1.0
4395,"['nonton', 'meissa', 'agustus', 'vaksin', 'takut', 'ramai', 'vaksin', 'booster']",1.0
4396,"['amerikaserikat', 'terima', 'sunti', 'vaksin', 'booster', 'covid', 'baru']",1.0
4397,"['menkes', 'buka', 'wacana', 'vaksin', 'booster', 'bayar', 'warga']",1.0
4398,"['vaksin', 'rencana', 'berangkat', 'stasiun', 'tugu', 'jogja', 'opsi', 'vaksin', 'booster', 'pcr', 'tes', 'antigen']",-1.0
4399,"['sesuai', 'tnc', 'booster', 'umur', 'atas', 'booster', 'kakak', 'vaksin', 'booster', 'susah', 'vaksinya', 'kakak', 'konfirmasi', 'promotor', 'amir']",1.0
4400,"['masaah', 'vaksin', 'booster', 'jabar', 'vaskin', 'booster', 'kosong', 'dinkes', 'pusat', 'vaksin', 'booster', 'lampirin', 'tes', 'antigenpcr', 'ganti']",1.0
4401,"['nonton', 'konser', 'link', 'vaksin', 'booster', 'coba', 'cek', 'lab', 'kimia', 'farma']",-1.0
4402,"['kmren', 'temenin', 'vaksin', 'booster', 'uin', 'tugas', 'suami', 'anak', 'nunjuk', 'istri', 'tugas', 'ooooo', 'jomplang', 'banget', 'tips', 'nikah', 'berondong', 'muda', 'cari', 'berondong', 'gede']",-1.0
4403,"['biasany', 'kmren', 'susah', 'vaksin', 'booster', 'ktnya']",-1.0
4404,"['gurlllll', 'smoga', 'ngunjungin', 'bandunggg', 'sadly', 'naek', 'vaksin', 'booster', 'cari', 'booster']",-1.0
4405,"['booster', 'vaksin', 'booster', 'susah', 'informasi', 'booster', 'daerah', 'tangerang', 'kota']",-1.0
4406,"['jbrfess', 'informasi', 'vaksin', 'booster', 'rekkk', 'keretaa']",1.0
4407,"['informasi', 'vaksin', 'booster', 'daerah', 'meruya']",1.0
4408,"['informasi', 'vaksin', 'booster', 'ready', 'dimanaaaaaa']",1.0
4409,"['sdf', 'informasi', 'vaksin', 'booster', 'kh', 'guis']",1.0
4410,"['selamat', 'sore', 'admin', 'stasiun', 'mas', 'sedia', 'vaksin', 'booster']",1.0
4411,"['terima', 'sunti', 'vaksin', 'booster', 'covid', 'baru']",1.0
4412,"['jalan', 'kota', 'tunda', 'vaksin', 'booster', 'tiga', 'vaksin', 'daya', 'stock', 'faskesrs', 'habis', 'sedih', 'pasti', 'husst', 'sebal', 'tenang', 'kwatir', 'jalan', 'kota', 'bantu', 'cek', 'bio']",1.0
4413,"['ancol', 'taman', 'impi', 'wajib', 'vaksin', 'booster', 'danlainlain']",-1.0
4414,"['klinik', 'kosong', 'vaksin', 'booster', 'syarat', 'jalan', 'jarak', 'mesti', 'booster', 'stasiun', 'sedia', 'layan', 'vaksin', 'info']",-1.0
4415,"['mjb', 'mall', 'harus', 'vaksin', 'booster', 'mallnya']",-1.0
4416,"['admin', 'informasi', 'stasiunstasiun', 'layan', 'vaksin', 'booster', 'daerah', 'raya']",1.0
4417,"['informasi', 'vaksin', 'booster', 'daerah', 'jakbar']",1.0
4418,"['vaksin', 'booster', 'st', 'besok', 'sedia']",1.0
4419,"['vaksin', 'booster', 'kai', 'rapid', 'hapus']",-1.0
4420,"['gencar', 'cari', 'vaksin', 'booster', 'takut', 'tidakbisa', 'mall', 'cari', 'booster', 'konser']",-1.0
4421,"['masyarakat', 'jalan', 'vaksin', 'booster', 'antigen', 'gratis', 'puskemas', 'daerahkhususibukota', 'jakarta']",1.0
4422,"['cari', 'vaksin', 'booster', 'adik', 'vksin', 'anak', 'ponakan', 'kota', 'habis', 'vaksin', 'kirim', 'syarat', 'jalan', 'ubah']",-1.0
4423,"['first', 'concert', 'buka', 'komunitas', 'bahas', 'jasa', 'jual', 'sertif', 'vaksin', 'booster', 'normal', 'gkkkk', 'hari']",1.0
4424,"['terima', 'vaksin', 'booster', 'vaksinasi', 'covid', 'prosedur', 'tahun', 'head', 'topics']",-1.0
4425,"['daks', 'informasi', 'vaksin', 'booster', 'area']",1.0
4426,"['daftar', 'vaksin', 'booster', 'kimia', 'farma', 'darmo', 'kakak', 'kuota', 'buru', 'cek', 'link']",-1.0
4427,"['point', 'awareness', 'vaksin', 'booster', 'nnton', 'konser', 'paham', 'tentu', 'sepele', 'nama', 'smp', 'menyatakancinta', 'vaksin', 'booster', 'cari', 'info', 'sedia']",-1.0
4428,"['informasi', 'vaksin', 'booster', 'bekas', 'pondok', 'gede', 'cibubur', 'ges', 'konser', 'ketarketir']",1.0
4429,"['daerah', 'kota', 'daerahkhususibukota', 'jakarta', 'alami', 'langka', 'vaksin', 'covid', 'menteri', 'sehat', 'rinici', 'kait', 'langka', 'vaksin', 'booster', 'covid', 'aku', 'tunggu', 'rilis', 'bpom']",-1.0
4430,"['vaksin', 'booster', 'muncul', 'aplikasi', 'peduli', 'lindung', 'kartu', 'fisik', 'vaksin', 'terima', 'ikut', 'jalan']",1.0
4431,"['informasi', 'vaksin', 'booster', 'jakarta', 'tidakmau', 'joki']",1.0
4432,"['ketar', 'tir', 'vaksin', 'booster', 'susah', 'trrs', 'kta', 'tmen', 'sehat', 'vaksin', 'kosong', 'nasional']",-1.0
4433,"['informasi', 'vaksin', 'booster', 'depokjakarta', 'tidakmau', 'joki']",1.0
4434,"['wajib', 'nunjukin', 'vaksin', 'booster', 'hamdallah', 'untung', 'udahhhh', 'wajib', 'vaksin']",-1.0
4435,"['donggg', 'vaksin', 'booster', 'daftar', 'bukti', 'lagiii']",-1.0
4436,"['naek', 'jarak', 'vaksin', 'booster', 'bukaanya', 'viral', 'gara-gara', 'gaboleh', 'naek', 'jarak', 'gara-gara', 'booster']",-1.0
4437,"['banggg', 'informasi', 'vaksin', 'booster', 'terimakasih']",1.0
4438,"['moga', 'tanggal', 'november', 'vaksin', 'booster', 'gilir', 'vaksin', 'halang']",-1.0
4439,"['vaksin', 'booster', 'alias', 'vaksin', 'tetep', 'takut', 'jarum', 'suntik']",-1.0
4440,"['pekalonganjogja', 'kakak', 'joglosemarkerto', 'vaksin', 'booster', 'minim', 'vaksin', 'dosis', 'pakai', 'testes', 'covid', 'jogja']",-1.0
4441,"['punten', 'bilih', 'terang', 'informasi', 'vaksin', 'booster', 'kota']",1.0
4442,"['admin', 'vaksin', 'booster', 'kota', 'mama', 'tidakbisa', 'vaksin', 'booster', 'tekan', 'darah']",1.0
4443,"['siang', 'ikea', 'sedia', 'vaksin', 'booster', 'terima', 'kasih']",1.0
4444,"['nanyamau', 'vaksin', 'booster', 'bogor', 'sedia']",1.0
4445,"['selamat', 'siang', 'vaksin', 'peduli', 'lindung', 'vaksin', 'input', 'vaksin', 'anggap', 'vaksin', 'vaksin', 'booster', 'anggap', 'vaksin', 'baik', 'data']",1.0
4446,"['selamat', 'siang', 'admin', 'stasiun', 'mas', 'sedia', 'vaksin', 'booster', 'astrazeneca']",1.0
4447,"['informasi', 'vaksin', 'booster', 'solo']",1.0
4448,"['smpe', 'vaksin', 'booster', 'kosong']",-1.0
4449,"['siang', 'ada', 'informasi', 'vaksin', 'booster', 'stasiun', 'purwokerto']",1.0
4450,"['vaksin', 'booster', 'produksi', 'stonks', 'makan']",1.0
4451,"['jbrfess', 'teman', 'informasi', 'vaksin', 'booster', 'daerah', 'jemkot', 'butuh', 'banget', 'besok', 'pagi', 'terimakasih']",1.0
4452,"['dips', 'informasi', 'vaksin', 'booster', 'tembalang', 'gais', 'butuh', 'banget']",-1.0
4453,"['informasi', 'vaksin', 'booster', 'daerah', 'jakarta']",1.0
4454,"['cari', 'vaksin', 'booster', 'syarat', 'ice', 'bsd', 'coba', 'caro', 'ig', 'kimia', 'farma', 'klik', 'gambar', 'lingkarin', 'daftar', 'vaksin', 'moga', 'manfaat']",1.0
4455,"['informasi', 'vaksin', 'booster', 'malang', 'area', 'kepanjen', 'suhat', 'tidakapa-apa', 'sing', 'area', 'malang', 'kota', 'matur', 'suwun']",-1.0
4456,"['rsud', 'rumah', 'teruus', 'nyimak', 'aeon', 'suka', 'ngadain', 'vaksinbooster']",1.0
4457,"['mad', 'titip', 'kalong', 'jogja', 'teman', 'vaksin', 'booster', 'bingung', 'krna', 'barangkali', 'info', 'rep', 'teman', 'informasi', 'vaksin', 'booster', 'terimakasih']",1.0
4458,"['pagi', 'jadwal', 'vaksin', 'booster', 'stasiun', 'gubeng', 'tiket']",1.0
4459,"['vaksin', 'covid', 'pfizer', 'indikasi', 'korupsi', 'uni', 'eropa', 'dorong', 'urzula', 'vaksin', 'uji', 'sbgmn', 'mesti', 'aku', 'desain', 'henti', 'laju', 'sebar', 'virus', 'beda', 'amerika', 'indikasi', 'project', 'transhumanity', 'injeksi', 'vaksin', 'booster']",-1.0
4460,"['vaksin', 'booster', 'daerah', 'cirebon', 'cari', 'kosong']",-1.0
4461,"['railmin', 'berangkat', 'bekas', 'tasikmalaya', 'vaksin', 'booster', 'vaksin']",-1.0
4462,"['bingung', 'muter', 'cari', 'vaksin', 'booster']",-1.0
4463,"['informasi', 'tulung', 'inpo', 'ready', 'vaksin', 'booster', 'urgent', 'suwun', 'jog']",1.0
4464,"['disiplin', 'terap', 'prokes', 'kendor', 'prokes', 'salah', 'upaya', 'putus', 'sebar', 'covid', 'vaksin', 'dosis', 'tiga', 'booster', 'vaksin', 'booster', 'prokes', 'kunci', 'cegah', 'sebar', 'covid']",1.0
4465,"['jog', 'informasi', 'vaksin', 'booster', 'sedia']",1.0
4466,"['vaksin', 'booster', 'lupa', 'terap', 'protokol', 'sehat', 'putus', 'sebar', 'covid', 'varian', 'omicron']",1.0
4467,"['vaksin', 'booster', 'lupa', 'terap', 'protokol', 'sehat', 'putus', 'sebar', 'covid', 'varian', 'omicron']",1.0
4468,"['vaksin', 'booster', 'lupa', 'terap', 'protokol', 'sehat', 'putus', 'sebar', 'covid', 'varian', 'omicron', 'ayo', 'vaksin']",1.0
4469,"['vaksin', 'booster', 'lupa', 'terap', 'protokol', 'sehat', 'putus', 'sebar', 'covid', 'varian', 'omicron', 'hindar', 'sakit', 'berbaaya', 'wajib', 'terap']",1.0
4470,"['vaksin', 'booster', 'lupa', 'terap', 'protokol', 'sehat', 'mana', 'putus', 'sebar', 'virus', 'varian']",1.0
4471,"['vaksin', 'booster', 'lupa', 'terap', 'protokol', 'sehat', 'putus', 'sebar', 'covid']",1.0
4472,"['pandemi', 'vaksin', 'booster', 'lupa', 'terap', 'protokol', 'sehat', 'putus', 'sebar', 'covid', 'varian', 'omicron']",1.0
4473,"['magelang', 'teman', 'butuh', 'informasi', 'vaksin', 'booster']",-1.0
4474,"['keluarga', 'vaksin', 'booster', 'isubohong', 'percaya']",1.0
4475,"['cepat', 'ribu', 'masyarakat', 'suntik', 'vaksin', 'booster']",1.0
4476,"['kesini', 'anjing', 'stok', 'vaksin', 'booster']",-1.0
4477,"['selamat', 'malam', 'vaksin', 'booster', 'sedia', 'stasiun', 'pasar', 'senen']",1.0
4478,"['maju', 'takut', 'vaksin', 'booster']",1.0
4479,"['informasi', 'vaksin', 'booster', 'jakartadepok']",1.0
4480,"['dihh', 'vaksin', 'booster', 'maksa']",-1.0
4481,"['vt', 'sumpah', 'kasihan', 'banget', 'mbamba', 'siram', 'kuah', 'odeng', 'lawson', 'panas', 'mahasiswi', 'vaksin', 'booster', 'baekbaek', 'adik', 'depan']",1.0
4482,"['lapor', 'covid', 'masyarakat', 'sulit', 'akses', 'vaksin', 'booster']",1.0
4483,"['susah', 'cari', 'vaksin', 'booster']",-1.0
4484,"['kuat', 'vaksin', 'booster']",1.0
4485,"['kota', 'cek', 'vaksin', 'booster', 'makas']",-1.0
4486,"['lapor', 'covid', 'terima', 'lapor', 'perihal', 'vaksinasi', 'covid', 'lapor', 'kait', 'sulit', 'vaksin', 'booster']",1.0
4487,"['stok', 'vaksin', 'booster', 'kosong', 'kang']",-1.0
4488,"['astoge', 'vaksin', 'booster', 'ada', 'begimana', 'iniiii']",1.0
4489,"['sebagaiinformasi', 'cari', 'vaksin', 'booster', 'kimia', 'farma', 'setiabudi', 'butuh', 'kontak', 'dm', 'mesan']",-1.0
4490,"['selamat', 'malam', 'stasiun', 'senen', 'layanam', 'vaksin', 'booster', 'astra', 'beli', 'tiket']",1.0
4491,"['punten', 'informasi', 'vaksin', 'booster', 'besok']",1.0
4492,"['niat', 'nakutnakutin', 'rakyat', 'tau', 'diketawain', 'rakyat', 'lucu', 'cuma', 'norak', 'lewat', 'over', 'efek', 'vaksin', 'booster']",-1.0
4493,"['informasi', 'vaksin', 'booster', 'moderna', 'area', 'semarang']",1.0
4494,"['ramai', 'dimanamana', 'perihal', 'vaksin', 'booster', 'loket', 'respon', 'costumer', 'tidaktahu', 'adab']",1.0
4495,"['admin', 'syarat', 'vaksin', 'booster', 'ganti', 'tes', 'antigen', 'daerah', 'garut', 'sulit', 'vaksin', 'terima', 'kasih']",1.0
4496,"['ndes', 'informasi', 'vaksin', 'booster', 'victori']",1.0
4497,"['giri', 'laku', 'damping', 'vaksin', 'booster', 'wilayah']",1.0
4498,"['anjing', 'hese', 'kieu', 'neangan', 'vaksin', 'booster']",-1.0
4499,"['yakan', 'barusan', 'jadwal', 'vaksin', 'booster', 'turun']",1.0
4500,"['informasi', 'vaksin', 'booster']",1.0
4501,"['vaksin', 'booster', 'belikan', 'tiket', 'teman', 'teman', 'posisi', 'booster', 'teman', 'booster', 'kedetect', 'boardingnya', 'pakai', 'etiket', 'scan', 'barcode', 'apk', 'kai', 'cetak']",-1.0
4502,"['informasi', 'vaksin', 'booster', 'pfizer', 'vaksin', 'pfizer', 'booster', 'gaboleh', 'pfizer']",-1.0
4503,"['informasi', 'vaksin', 'booster', 'jakarta', 'daerah', 'kemang']",1.0
4504,"['stasiun', 'pasar', 'senen', 'sedia', 'layan', 'vaksin', 'booster']",1.0
4505,"['layan', 'vaksin', 'booster', 'stasiun', 'kiaracondong', 'buka', 'jam']",1.0
4506,"['vaksin', 'booster', 'kosong', 'cek', 'kota', 'belah', 'kosong', 'gila', 'banget']",-1.0
4507,"['kaya', 'jual', 'pas', 'musim', 'ujan', 'ayo', 'jasa', 'tembak', 'vaksin', 'kdosis', 'vaksin', 'booster', 'booster', 'sinopharm']",1.0
4508,"['pagi', 'kota', 'cari', 'vaksin', 'booster', 'tidakadauang', 'kosong', 'gila', 'susah', 'banget', 'cari']",-1.0
4509,"['inget', 'pas', 'vaksin', 'booster', 'nakes', 'cowoku', 'pagi', 'vaksin', 'malemnya', 'staycation', 'alhasil', 'dua', 'efek', 'booster', 'kaya', 'meninggoy', 'pagi', 'kaya', 'gakuat', 'banget', 'bnr', 'sekarat', 'nyempetin', 'jalan']",1.0
4510,"['informasi', 'vaksin', 'booster', 'daerah', 'surabaya', 'uner']",1.0
4511,"['budak', 'dimane', 'vaksin', 'booster']",1.0
4512,"['teman', 'help', 'flight', 'booster', 'kirakira', 'vaksin', 'booster', 'jakartabsd', 'available']",1.0
4513,"['siang', 'admin', 'vaksin', 'booster', 'ganti', 'pakai', 'pcr']",1.0
4514,"['informasi', 'vaksin', 'booster', 'jakarta', 'bekas', 'tolonggg']",-1.0
4515,"['bytheway', 'informasi', 'vaksin', 'booster', 'yk']",1.0
4516,"['jalan', 'jakartabandung', 'wajib', 'vaksin', 'booster']",-1.0
4517,"['stasiun', 'cepu', 'blora', 'stasiun', 'tegal', 'vaksin', 'booster', 'vaksin', 'antigen', 'booster', 'kosong', 'stasiun', 'cepu', 'layan', 'booster', 'terimakasih']",-1.0
4518,"['izin', 'admin', 'sedia', 'vaksin', 'booster', 'tumpang', 'stasiun', 'tawang', 'semarang', 'sedia', 'syarat', 'bawa', 'terimakasih']",1.0
4519,"['informasi', 'vaksin', 'booster', 'dipalembang']",1.0
4520,"['cari', 'vaksin', 'booster', 'jalan', 'dm']",-1.0
4521,"['minimal', 'vaksin', 'booster', 'ijazah', 'asli', 'sesuai', 'kriteria', 'silah', 'kirim', 'lamar', 'email', 'store']",1.0
4522,"['informasi', 'stasiun', 'nyediain', 'vaksin', 'booster']",1.0
4523,"['railmin', 'calon', 'tumpang', 'kai', 'vaksin', 'booster', 'layan', 'vaksinasi', 'faskes', 'tiada', 'stok', 'vaksin', 'habis', 'kayak', 'ada', 'vaksin', 'booster', 'habis', 'vaksin']",1.0
4524,"['informasi', 'vaksin', 'booster', 'terimakasih']",1.0
4525,"['budak', 'nnya', 'mane', 'bise', 'vaksin', 'booster']",1.0
4526,"['cewek', 'telepon', 'tante', 'vaksin', 'booster', 'sana', 'habis', 'cari', 'klinik', 'doain']",1.0
4527,"['aseli', 'mikirin', 'freebies', 'yavaksin', 'booster', 'belumak', 'sakitmau', 'ketemu', 'chan', 'inih']",-1.0
4528,"['joki', 'tembak', 'vaksin', 'kirain', 'ulah', 'oknum', 'capek', 'vaksin', 'kosong', 'cek', 'vaksin', 'booster', 'parahhhh', 'parahhhh', 'interview', 'aman', 'kendali', 'anjeng', 'anjeng']",-1.0
4529,"['jarak', 'tau', 'vaksin', 'boostertiket', 'beli', 'auto', 'sinkron', 'app', 'peduli', 'lindung']",1.0
4530,"['informasi', 'vaksin', 'booster', 'sekitar', 'jakarta', 'tangerang', 'bogor', 'abiss', 'pusing', 'thankyou']",-1.0
4531,"['teman', 'informasi', 'vaksin', 'booster', 'daerah', 'jakarta', 'bogor', 'tangerang', 'thankyou']",1.0
4532,"['juta', 'masyarakat', 'rentan', 'menerimavaksin', 'covid', 'dosis', 'tiga', 'atauboosterper', 'senin', 'oktober', 'program', 'vaksinboosterbagi', 'masyarakat', 'jalan']",-1.0
4533,"['tanggal', 'agustus', 'tumpang', 'kakak', 'antarkota', 'usia', 'wajib', 'vaksin', 'booster', 'informasi', 'lengkap', 'cek', 'link', 'terimakasih']",-1.0
4534,"['pikir', 'vaksin', 'vaksin', 'booster']",1.0
4535,"['covid', 'reda', 'arab', 'saudi', 'hapus', 'syarat', 'sehat', 'jemaah', 'umroh', 'vaksin', 'booster', 'meningitis']",1.0
4536,"['faskes', 'layan', 'vaksin', 'booster']",1.0
4537,"['informasi', 'vaksin', 'booster', 'daerah', 'bekas']",-1.0
4538,"['niat', 'booster', 'daerah', 'semarang', 'sedia', 'vaksin', 'booster', 'moderna', 'pulang', 'jakarta', 'booster', 'mesen', 'tiket', 'terima', 'kasih']",1.0
4539,"['informasi', 'vaksin', 'booster', 'area', 'jogja', 'kota']",1.0
4540,"['butuh', 'vaksin', 'booster', 'allah', 'bayar', 'tidakapa-apa']",1.0
4541,"['vaksin', 'booster', 'dosis', 'kaya', 'vaksin']",1.0
4542,"['gaisss', 'informasi', 'vaksin', 'booster', 'dips']",1.0
4543,"['ayya', 'inpo', 'vaksin', 'booster', 'hatur', 'terimakasih']",1.0
4544,"['informasi', 'vaksin', 'booster']",1.0
4545,"['informasi', 'vaksin', 'booster', 'malangsurabaya']",1.0
4546,"['syarat', 'wisuda', 'vaksin', 'booster', 'cari', 'tertawa']",1.0
4547,"['admin', 'vaksin', 'booster', 'sedia']",1.0
4548,"['vaksin', 'booster', 'sedia']",1.0
4549,"['informasi', 'vaksin', 'booster', 'surabaya', 'cari', 'bangett']",-1.0
4550,"['cegah', 'covid', 'lonjak', 'ketua', 'dewanperwakilanrakyat', 'puan', 'maharani', 'ingat', 'cakup', 'vaksin', 'booster', 'tingkat']",1.0
4551,"['complaint', 'pakai', 'siram', 'kuah', 'oden', 'lawson', 'tugas', 'cuma', 'jalanin', 'atur', 'tetap', 'mbak', 'perihal', 'vaksin', 'booster', 'jahat', 'banget', 'anak', 'jaman']",-1.0
4552,"['pagi', 'sedia', 'vaksin', 'booster', 'stasiun', 'pasar', 'senen']",1.0
4553,"['takut', 'vaksin', 'booster', 'aman', 'sehat', 'disiplin', 'protokol', 'sehat']",1.0
4554,"['vaksin', 'covid', 'vaksin', 'booster', 'antisipasi', 'naik', 'laju', 'tular', 'covid', 'disiplin', 'prokes']",1.0
4555,"['vaksin', 'covid', 'vaksin', 'booster', 'antisipasi', 'naik', 'laju', 'tular', 'covid', 'disiplin', 'prokes']",1.0
4556,"['vaksin', 'booster', 'lindung', 'ekstra']",1.0
4557,"['informasi', 'vaksin', 'booster', 'jakarta']",1.0
4558,"['vaksin', 'booster', 'bayar', 'bayar', 'payah', 'negara']",1.0
4559,"['infooo', 'vaksin', 'booster', 'daera', 'bekas']",-1.0
4560,"['banget', 'vaksin', 'booster', 'wajib', 'atas', 'bawah', 'tunjuk', 'bukti', 'vaksin', 'nakula']",-1.0
4561,"['informasi', 'vaksin', 'booster', 'area', 'jawa', 'teman']",1.0
4562,"['vaksin', 'booster', 'ajar', 'usia', 'vaksin', 'booster', 'vaksin', 'booster', 'upaya', 'putus', 'tular', 'covid', 'tuju', 'tingkat', 'imunitas', 'tubuh']",1.0
4563,"['tertawa', 'gapercaya', 'covid', 'informasi', 'vaksin', 'booster']",1.0
4564,"['mad', 'stok', 'vaksin', 'booster', 'area', 'kalong', 'terimakasih']",1.0
4565,"['vaksin', 'booster', 'buuuuu', 'ketemuuu', 'mbah', 'wajib', 'jalan', 'booster', 'habis']",1.0
4566,"['kakak', 'jarak', 'jauhantar', 'kota', 'tumpang', 'usia', 'atas', 'wajib', 'terima', 'vaksin', 'booster', 'informasi', 'lengkap', 'kakak', 'cek', 'link', 'terimakasih']",1.0
4567,"['vaksin', 'booster', 'stasiun', 'senen', 'sedia']",1.0
4568,"['vaksin', 'booster', 'peduli', 'lindung', 'catat', 'booster']",1.0
4569,"['cari', 'mas', 'provide', 'vaksin', 'booster']",-1.0
4570,"['vaksin', 'booster', 'beneran']",1.0
4571,"['cari', 'vaksin', 'booster', 'proses', 'cepat', 'dm']",1.0
4572,"['informasi', 'vaksin', 'booster', 'tangerangjakarta', 'barat', 'terimakasih']",1.0
4573,"['berangkat', 'vaksin', 'booster']",-1.0
4574,"['informasi', 'vaksin', 'booster', 'daerah', 'gunput']",1.0
4575,"['cancel', 'tiket', 'refundnya', 'vaksin', 'booster', 'stok', 'habis', 'wakanda', 'ribet']",-1.0
4576,"['jog', 'informasi', 'vaksin', 'booster', 'besok', 'pagi']",1.0
4577,"['daerah', 'jakpus', 'vaksin', 'booster', 'tanggal', 'keliling', 'habis']",-1.0
4578,"['booster', 'umur', 'tentu', 'suntik', 'vaksin', 'booster', 'minimal', 'booster', 'standing', 'terimakasih']",1.0
4579,"['kaak', 'vaksin', 'booster', 'stock', 'vaksin', 'booster', 'habis', 'venue', 'swab', 'beli', 'tiket', 'huhuu']",1.0
4580,"['aneh', 'banget', 'tante', 'lanjutusia', 'bingung', 'cari', 'vaksin', 'booster', 'syarat', 'transportasi', 'publik', 'pesawat', 'informasi']",1.0
4581,"['maaf', 'kimia', 'farma', 'paseban', 'senen', 'halte', 'transjakarta', 'stasiun', 'senen', 'vaksin', 'booster', 'sana', 'bekas', 'terimakasih']",1.0
4582,"['informasi', 'vaksin', 'booster', 'daerah', 'sby', 'terima', 'kartutandapenduduk', 'non', 'sby', 'teman', 'teman']",1.0
4583,"['mutual', 'ku', 'cari', 'vaksin', 'booster']",-1.0
4584,"['vaksin', 'booster', 'dosis', 'serius']",-1.0
4585,"['kakak', 'dekat', 'bekas', 'kakak', 'selenggara', 'vaksin', 'booster']",1.0
4586,"['surabaya', 'vaksin', 'booster', 'sedia', 'surabaya', 'sentra', 'layan', 'vaksin', 'tua', 'sakit']",-1.0
4587,"['tumpang', 'kakak', 'antarkota', 'usia', 'wajib', 'vaksin', 'booster', 'informasi', 'lengkap', 'cek', 'link', 'terimakasih']",1.0
4588,"['vaksin', 'booster', 'langka', 'tindak', 'oknum', 'tipu', 'vaksin', 'tembak', 'sosmed']",-1.0
4589,"['vaksin', 'booster', 'jakarta', 'langka', 'jadi', 'syarat', 'jalan', 'solusi', 'hapus', 'aja', 'syarat', 'wajib', 'oknum', 'tembak', 'vaksin', 'banyak', 'tipu', 'sosmed', 'kaya']",-1.0
4590,"['sore', 'sahabat', 'sedia', 'layan', 'vaksin', 'booster', 'bandar', 'udara', 'syamsudin', 'noor', 'terimakasih', 'miftah']",1.0
4591,"['punteeen', 'barangkali', 'lokasi', 'vaksin', 'booster', 'ready', 'stok']",-1.0
4592,"['habis', 'vaksin', 'booster', 'vaksin', 'dua', 'istri', 'bawa', 'anak', 'pusat', 'vaksinasi', 'kota', 'bantu', 'jaga', 'jam', 'antri', 'panggil', 'nomer', 'loket', 'screening']",1.0
4593,"['syamsudin', 'noor', 'sedia', 'vaksin', 'booster']",1.0
4594,"['selamat', 'siang', 'syamsudin', 'noor', 'sedia', 'vaksin', 'booster']",1.0
4595,"['sore', 'vaksin', 'booster', 'bogor', 'info']",-1.0
4596,"['aya', 'nahdatululama', 'terang', 'teu', 'lamun', 'vaksin', 'booster', 'nahdatululama', 'katilu', 'tiasa', 'venue', 'konser', 'atawa', 'nteu']",1.0
4597,"['selamat', 'siang', 'admin', 'ijin', 'layan', 'vaksin', 'booster', 'stasiun', 'stasiun', 'terimakasih']",1.0
4598,"['informasi', 'vaksin', 'booster', 'bekas', 'jakarta', 'timur', 'ges']",-1.0
4599,"['selamat', 'siang', 'ijin', 'syarat', 'terbang', 'baru', 'vaksin', 'booster', 'stok', 'terimakasih']",1.0
4600,"['covid', 'xbb', 'indonesia', 'kurang', 'mati', 'laku', 'vaksin', 'booster']",1.0
4601,"['vaksin', 'booster', 'kosong', 'puskemas', 'tetangga', 'ku', 'masyarakat', 'ngomel', 'pesawat', 'kasih', 'menteri', 'kait', 'sibuk', 'mikirin', 'capres']",-1.0
4602,"['cerita', 'jakarta', 'kai', 'vaksin', 'booster', 'cirebon', 'stock', 'habis', 'bingung', 'swab', 'takut', 'swab']",1.0
4603,"['maaf', 'sesuai', 'syarat', 'tentu', 'tumpang', 'usia', 'wajib', 'vaksinasi', 'dosis', 'tiga', 'booster', 'informasi', 'lengkap', 'syarat', 'kakak', 'cek', 'link', 'milik', 'tiket', 'vaksin', 'booster']",1.0
